Fold,Model,Accuracy,F1 Score,hamming_loss_score,Best_Model
8,BernoulliNB,0.7540322580645161,0.7576508823409245,0.24596774193548387,CalibratedClassifierCV
8,BaggingClassifier,0.675,0.672474572605366,0.325,CalibratedClassifierCV
8,KNeighborsClassifier,0.6153225806451613,0.6321813881297181,0.38467741935483873,CalibratedClassifierCV
8,DecisionTreeClassifier,0.4790322580645161,0.47930956041608513,0.5209677419354839,CalibratedClassifierCV
8,ExtraTreeClassifier,0.36774193548387096,0.3674079448859277,0.632258064516129,CalibratedClassifierCV
8,LGBMClassifier,0.17258064516129032,0.15714594289079434,0.8274193548387097,CalibratedClassifierCV
8,AdaBoostClassifier,0.08629032258064516,0.03260087299737247,0.9137096774193548,CalibratedClassifierCV
8,LabelPropagation,0.06451612903225806,0.06838949728863797,0.9354838709677419,CalibratedClassifierCV
8,LabelSpreading,0.06451612903225806,0.06838949728863797,0.9354838709677419,CalibratedClassifierCV
8,DummyClassifier,0.02258064516129032,0.0009972524676910553,0.9774193548387097,CalibratedClassifierCV
9,LogisticRegression,0.9580645161290322,0.9581605678665743,0.041935483870967745,LogisticRegression
9,LinearSVC,0.9532258064516129,0.9537654144823087,0.0467741935483871,LogisticRegression
9,CalibratedClassifierCV,0.9540322580645161,0.953675094817749,0.04596774193548387,LogisticRegression
9,LinearDiscriminantAnalysis,0.9459677419354838,0.9459837335140517,0.05403225806451613,LogisticRegression
9,SGDClassifier,0.9362903225806452,0.9366224011434799,0.06370967741935483,LogisticRegression
9,SVC,0.9354838709677419,0.9355800636504954,0.06451612903225806,LogisticRegression
9,PassiveAggressiveClassifier,0.9370967741935484,0.9395343922217243,0.06290322580645161,LogisticRegression
9,RidgeClassifier,0.9314516129032258,0.9304859949755302,0.06854838709677419,LogisticRegression
9,RidgeClassifierCV,0.9314516129032258,0.9304859949755302,0.06854838709677419,LogisticRegression
9,Perceptron,0.9241935483870968,0.9284603746689534,0.07580645161290323,LogisticRegression
9,XGBClassifier,0.875,0.8745162673520299,0.125,LogisticRegression
9,QuadraticDiscriminantAnalysis,0.8330645161290322,0.8348961707634553,0.16693548387096774,LogisticRegression
9,GaussianNB,0.8290322580645161,0.8308021219496067,0.17096774193548386,LogisticRegression
9,RandomForestClassifier,0.8225806451612904,0.8226676286414901,0.1774193548387097,LogisticRegression
9,NearestCentroid,0.8161290322580645,0.8277720524706029,0.18387096774193548,LogisticRegression
9,ExtraTreesClassifier,0.8024193548387096,0.8028715401357794,0.1975806451612903,LogisticRegression
9,BernoulliNB,0.7701612903225806,0.7720900887028864,0.22983870967741934,LogisticRegression
9,BaggingClassifier,0.6669354838709678,0.6643478910231478,0.33306451612903226,LogisticRegression
9,KNeighborsClassifier,0.6233870967741936,0.6442831298565174,0.37661290322580643,LogisticRegression
9,DecisionTreeClassifier,0.5096774193548387,0.5141788661628128,0.49032258064516127,LogisticRegression
9,ExtraTreeClassifier,0.36129032258064514,0.3636420031100002,0.6387096774193548,LogisticRegression
9,LGBMClassifier,0.23225806451612904,0.21799879088414387,0.7677419354838709,LogisticRegression
9,AdaBoostClassifier,0.07580645161290323,0.022164617814695475,0.9241935483870968,LogisticRegression
9,LabelSpreading,0.05161290322580645,0.044209370488052194,0.9483870967741935,LogisticRegression
9,LabelPropagation,0.05161290322580645,0.044209370488052194,0.9483870967741935,LogisticRegression
9,DummyClassifier,0.02338709677419355,0.0010689138005541574,0.9766129032258064,LogisticRegression
10,LinearDiscriminantAnalysis,0.9467741935483871,0.9465013317541572,0.0532258064516129,CalibratedClassifierCV
10,CalibratedClassifierCV,0.95,0.9487819499371173,0.05,CalibratedClassifierCV
10,LogisticRegression,0.9475806451612904,0.9466336237712459,0.05241935483870968,CalibratedClassifierCV
10,LinearSVC,0.9467741935483871,0.9463433881351008,0.0532258064516129,CalibratedClassifierCV
10,PassiveAggressiveClassifier,0.9387096774193548,0.939015985546892,0.06129032258064516,CalibratedClassifierCV
10,RidgeClassifierCV,0.9338709677419355,0.9320473749999592,0.06612903225806452,CalibratedClassifierCV
10,RidgeClassifier,0.9330645161290323,0.9312701926792538,0.06693548387096775,CalibratedClassifierCV
10,SVC,0.9306451612903226,0.9307235953053113,0.06935483870967742,CalibratedClassifierCV
10,Perceptron,0.9290322580645162,0.9300939734974895,0.07096774193548387,CalibratedClassifierCV
10,SGDClassifier,0.9241935483870968,0.9244954203773962,0.07580645161290323,CalibratedClassifierCV
10,XGBClassifier,0.8588709677419355,0.85768404611395,0.14112903225806453,CalibratedClassifierCV
10,NearestCentroid,0.8016129032258065,0.8113409096149269,0.19838709677419356,CalibratedClassifierCV
10,QuadraticDiscriminantAnalysis,0.8209677419354838,0.8221013809719672,0.17903225806451614,CalibratedClassifierCV
10,GaussianNB,0.8137096774193548,0.815171098628823,0.18629032258064515,CalibratedClassifierCV
10,BernoulliNB,0.7467741935483871,0.7487779770817914,0.2532258064516129,CalibratedClassifierCV
10,RandomForestClassifier,0.7991935483870968,0.7987414768591287,0.20080645161290323,CalibratedClassifierCV
10,ExtraTreesClassifier,0.7887096774193548,0.78941096146415,0.21129032258064517,CalibratedClassifierCV
10,BaggingClassifier,0.6475806451612903,0.64638131259281,0.3524193548387097,CalibratedClassifierCV
10,KNeighborsClassifier,0.6040322580645161,0.6198436187641375,0.3959677419354839,CalibratedClassifierCV
10,DecisionTreeClassifier,0.49274193548387096,0.4976542547122456,0.507258064516129,CalibratedClassifierCV
10,ExtraTreeClassifier,0.32741935483870965,0.3294615156418672,0.6725806451612903,CalibratedClassifierCV
10,LGBMClassifier,0.16612903225806452,0.16542262200626645,0.8338709677419355,CalibratedClassifierCV
10,AdaBoostClassifier,0.06774193548387097,0.021430488031194884,0.932258064516129,CalibratedClassifierCV
10,LabelSpreading,0.05161290322580645,0.04821547086998588,0.9483870967741935,CalibratedClassifierCV
10,LabelPropagation,0.05161290322580645,0.04821547086998588,0.9483870967741935,CalibratedClassifierCV
10,DummyClassifier,0.017741935483870968,0.0006185777823219672,0.9822580645161291,CalibratedClassifierCV
